GSTIN,COMPANY_NAME
29AARCA0454A1ZV,ADSUN ELECTRONICS PRIVATE LIMITED
29AABCD9135B1ZU,DANISH STEEL CLUSTER PVT LTD
29AAACR3438C1ZL,ROTORK CONTROLS (INDIA) PVT LTD.
29ABMPJ7708B1ZL,SHIMATONE HOME APPLIANCES
29AACCS0859G1Z7,SOUTHERN OPTO ELECTRONIC DEVICES PVT LTD
29AABCK1953C1ZR,KAPTRONICS PRIVATE LIMTED
29AABCO8076G1Z3,ORIENTAL AUTOMATION SYSTEMS PRIVATE LIMITED
29AAACO8596J1ZO,ORB ENERGY PRIVATE LIMITED
29AAACI4022P1ZD,ICP INDIA PRIVATE LIMITED
29AAECE1839L1ZA,ENFROS TECHNOLOGIES PRIVATE LIMITED
29AAVCS6465M2Z4,SELMOUNT POWER SYSTEMS PRIVATE LIMITED
29DVRPB6441R1ZN,PREMIER EDUTEK
29ABIFS4296D1ZS,SRI VIGNESHWARA CONTROLS
29AAACT5414A1ZR,THERELEK ENGINEERS PVT LTD
29AADCD6271C1ZR,DHRUV AXON INTERCONNECT PRIVATE LIMITED
29AAICS1920J1Z6,SHIVA BATTERY COMPONENTS (P) LTD
29AACCT7804L1ZW,TRINITY  MOBILITY PRIVATE LIMITED
29AAWCS7989M1ZP,SURYAA BATTERIES PRIVATE LIMITED
29AAIFN0814D1ZJ,NUMAX ENERGY SOLUTIONS
29AAIFS5019H1ZZ,SYNCHRON SYSTEMS
29ADIPY3797R1Z0,SCITA SOLUTIONS
29AAWPF7529H1Z2,FABKON TECHNICAL SYSTEMS
29ADKPC4493J1Z5,AJJAYYA ENTS
29AAPFD7439P1ZE,DIGINOVA CONTROL & SYSTEMS LLP
29AABCC1915E1Z1,COREEL TECHNOLOGIES (INDIA) PRIVATE LIMITED.
29AANFN0260C1ZG,NIKO TOOLS
29AAGCV3109E1ZF,VIVASVAT SOLAR ENERGY PRIVATE LIMITED
29AAVCS6651H1ZK,SPOOKFISH INNOVATIONS PRIVATE LIMITED
29AJZPK6362P1ZX,SHRI GURUKRIPA AGENCIES
29AACCR6373A1ZF,RAJAMANE AND HEGDE SERVICES PRIVATE LTD
29AAACE4011E1Z7,ENERGY PACK PRIVATE LIMITED
29ABPFS8304M1ZD,SJP INDUSTRY
29AAGCK5149P1ZR,KK WIND SOLUTIONS INDIA PRIVATE LIMITED
29AABCN5390G1Z9,NIKITECH ELECTRIC PRIVATE LIMITED
29AABCD1888K1Z7,DEXCEL ELECTRONICS DESIGNS PRIVATE LIMITED
29AADCR3249N1ZU,"ROTARY CONNECTORS PVT LTD.,"
29AANCM1657K1ZV,FIMER INDIA PRIVATE LIMITED
30AACFG7273R1Z1,GHATGE KARKERA POWER INDUSTRIES
30AABFI1046D1ZA,ATC INDUSTRIES
30AACCC2414P1ZY,Power Engineering India Pvt Ltd
30AAFCT9905M3Z0,TIENDA ADVANCED MATERIALS PRIVATE LIMITED
30AMYPS5793E1ZF,AMI INDUSTRIES
30AADFT6802A1ZX,TEAM ENGINEERS
30AAACE6449G1ZY,ELIN ELECTRONICS LIMITED
30AAACF2637D1ZD,FINOLEX CABLES LIMITED
30AABCE6444N1ZN,ELSTEEL MODULAR PRODUCTS  INDIA PRIVATE LTD.
31AANCS7704F1ZF,SUNSOURCE ENERGY PRIVATE LIMITED
32AAGCT1165Q1Z1,TINACLE INFOTECH PRIVATE LIMITED
32AAEFL3547K1ZB,LAGNUVO POWER TRACK
32AADCS3318K2ZH,SFO TECHNOLOGIES PRIVATE LIMITED
32AAECK9325R1Z0,"KALLOOR ELECTRONICS,LIGHTING PVT LTD MUNDAKAYAM EAST"
32AAACK9777B1ZL,KELTRON COMPONENT COMPLEX LTD.
32AAACT6205D1ZZ,TELK
32AAVCS0866L1ZR,SOLGEN ENERGY PVT.LTD.
32AAACT8179J4ZY,ALUMINIUM INDUSTRIES LIMITED
33AFSPA0716N1ZG,kcp solar Industry
33AAWFS8669K1Z3,SRI GANESH STAMPINGS
33AAACJ1391A1Z8,JAY INSTRUMENTS AND SYSTEMS PRIVATE LIMITED
33AAACP3502H1ZZ,PREMIER  PRESS PARTS (P) LIMITED
33AAACT8935C1ZI,THE WEST INDIA POWER EQUIPMENTS PRIVATE LIMITED
33AAKCS4608M1Z2,SUVIRE ELECTRIC PRIVATE LIMITED
33AAACG9938N1Z3,GEM MANUFACTURERS PRIVATE LIMITED
33AADCE5169N1ZB,EXCEL POWER SWITCHGEAR PRIVATE LIMITED
33AEKFS6912B1Z8,SIVASAKTHI MODERN RICE MILL
33AACFV6932E1ZB,VIVIN INDUSTRIES
33AEZPG1554J1Z7,SRI BALAJI INDUSTRIES
33AAACB2538F1Z7,R.STAHL (P) LTD
33AABCT8980A1ZG,TECHNICO LABORATORY PRODUCTS PVT LTD
33AAACW6279J1ZZ,WILSON POWER AND DISTRIBUTION TECHNOLOGIES PVT LTD
33AAACM2555R1Z6,MTL INSTRUMENTS PVT LTD
33AACCI8600B1Z7,INOVANCE TECHNOLOGY PRIVATE LIMITED
33AAACS5078B1ZP,STARDRIVE BUSDUCTS PRIVATE LIMITED
33AAHCS3240C1ZW,SARAVANA GLOBAL ENERGY LIMITED
33AABCH1950J1ZT,HENSEL ELECTRIC INDIA PVT. LTD.
33AAACC1343B1ZL,CONTROL TECHNIQUES INDIA PVT LTD
33AACCT3274G1ZI,TEMPEL PRECISION METAL PRODUCTS INDIA PVT LTD
33AABCI3929C1Z0,AGILE ELECTRIC SUB ASSEMBLY PRIVATE LIMITED
33AALCP4760A1ZO,PV RENEWABLES INDIA PRIVATE LIMITED
33AABCM3975E4ZJ,"MADRAS RADIATORS AND PRESSINGS LIMITED, PLANT-IV"
33AAACI2717B1ZB,INDAID ENGINEERS PVT. LTD
33AATCS3297H1ZT,STELLAR PLASTICS ( INDIA) PRIVATE LIMITED
33AABCN4970C1ZS,NU TECH INDUSTRIAL PARTS PRIVATE LIMITED
33AAFFH8774H1Z4,HOSUR INSULATED CONDUCTORS
33AACCP3420A1ZA,POYSHA POWER GENERATION PRIVATE LIMITED
33AAACI0143F1ZB,INTEROCEAN SHIPPING (INDIA)PVT. LTD.
33AAACE6337P1ZE,ERIEZ MAGNETICS INDIA PRIVATE LIMITED
33AAGCG6876M1Z0,G5 SWITCHGEAR AND CONTROLS PRIVATE LIMITED
33AOTPP9837R1ZL,ELECTRO POWER TECH
33ACFPM0659N1ZD,NAGA ELECTRICAL INDUSTRIES
33AACCL6019R1Z6,LPFLEX SIGN SYSTEMS INDIA PRIVATE LIMITED
33AAICS2132A1Z2,SWAMINATHAN ENTERPRISES PRIVATE LIMITED
33AAHCK8625P1ZY,KBWIPER SYSTEMS INDIA PRIVATE LIMITED
33ABKFS9965K1ZC,SR STONE CRUSHERS
33AAPCS7814N1ZP,SEKISUI DLJM MOLDING PRIVATE LIMITED
33AAACG9934A2ZX,GORLAN INDIA SWITCHGEARS PVT LTD
33AAECM4516E1ZW,MEGAWIN SWITCHGEAR PRIVATE LIMITED
33AANCM5330P1Z2,MOTHERSON SUMI WIRING INDIA LIMITED
33ADIFS0285L1ZT,SEVENCARE POLYMERS
33AAECE5140Q1ZH,EVERUP BATTERY INDIA PRIVATE LIMITED
33AAYPE0090J1ZL,SARAVANAN ELECTRICALS
33AAFCG2745N1ZF,GE TEK ELECTRONICS PVT LTD
33AVBPS9176R1ZM,BALAJI ELECTRONICS
33AACCC3173H1ZZ,"CAPTRONIC SYSTEMS PVT.LTD.,"
33ALCPR8756P1ZA,R.J. ELECTRONICS
33AAGCB3270N1ZL,BEBLEC ENERGY SYSTEMS PVT. LTD
33AAGCI2624H1ZV, 
33AAVCS3516K2ZX, 
33AADCP6242R2ZZ,PONMANI INTERNATIONAL INDIA PRIVATE LIMITED
33AADCV7655G1Z6,M/S VERTEX POWER SOLUTIONS PVT. LTD.
33AAJCS7988P7Z2,SALCOMP MANUFACTURING INDIA PRIVATE LIMITED
33AAHCR3407J1ZH,RAMNAD SOLAR POWER LIMITED
33AAMFT9503B1ZC,TWIN TALLS ENTERPRISES
33AAECB1799G1ZO,BRILLIANT BIO PHARMA PRIVATE LIMITED
33AABCT4339D1ZP,TELESYSTEM ELECTRONIC (INDIA) PRIVATE LIMITED
33AAGFM0079D1ZO,MULTI LINK
33AIRPJ1014A1ZZ,MASS AUTO COMPONENTS
33AACCJ1872E1ZW,JAYACHANDRAN INDUSTRIES PRIVATE LIMITED
33AACCE0525D1ZF,AVAADA ENERGY PRIVATE LIMITED
33AAACF5213F1Z9,FRONTLINE SYSTEMS & SERVICES PVT   LTD
33AAKCP5383Q1ZN,PREBO AUTOMOTIVE PRIVATE LIMITED
33AAFCR3984A1ZK,RAMYAA ELECTRO GEAR PRIVATE LIMITED
33AAFCC2484E1ZY,CARES RENEWABLES PRIVATE LIMITED
33AAXFR6613H1ZU,REA ENTERPRISES
33AAICS2468R1ZO,HAROLD INDUSTRIES PVT. LTD
33AAACH1479H1ZR,"HIGH ENERGY BATTERIES (INDIA) LIMITED,"
33AAHCS0220N1ZJ,STAR PAC INDIA LTD
33AABCG6665R1Z0,G T ELECTRONIC (INDIA) PRIVATE LIMITED
33AAVCS3300B2ZQ,SEI ADHAVAN POWER PRIVATE LIMITED
33AADCC9534D1ZX,C R MOTORS PRIVATE LIMITED
33AABFU9368E1Z1,UNITED ENTERPRISES
33AAEFL4624R1ZZ,LAVANYA INDUSTRIES
33AAGPU2633K1ZK,AISHWARYA ENTERPRISES
33AAFFL6194F1ZA, 
33AAACM0344C2Z9,MINDA CORPORATION LIMITED
33ABACS9778H1ZW,TERRALIGHT RAJAPALAYAM SOLAR PRIVATE LIMITED
33AAACU2126N2ZE,UBITECH PRIVATE LIMITED
33AAACN0332P1ZM,COFORGE LIMITED
33AAACE6879N1Z3,ENERGE CAPACITORS PVT.LTD
33AAACA3194J1ZT,AMZETTA TECHNOLOGIES PRIVATE LIMITED
33AAECT7075K1Z0,TOP LIGHT RENEWABLE ENERGY PRIVATE LIMITED
34AAACW0387R1ZS,WIPRO LIMITED
34AFUPM1508A1ZR,SIVA WIRE PRODUCTS
34AADCH0303D1ZH,KARVY INNOTECH LIMITED
34AACCW6558J1ZX,WELCORD COMPONENTS PRIVATE LIMITED
34AAKFD4913D1ZS,DELTA CORPORATION
34AACCM2498M1Z2,MAGNETIC FAAC INDIA PRIVATE LIMITED
36AAACL3464A1ZY,LAMCO INDUSTRIES PVT  LTD
36AABCM8832C1ZM,MISTRAL SOLUTIONS PRIVATE LIMITED
36AAHCM8995N1ZD,MADHU POWERTECH PVT LTD
36AAACR9565J1ZV,R M C PACKAGING SYSTEMS PRIVATE LIMITED
36AAMAS9038F1Z3,GAETEC SITAR
36AAECA3323P1ZK,ALPHA DESIGN TECHNOLOGIES PVT LTD
36AABCZ0720A1ZY,HOGAR CONTROLS INDIA PRIVATE LIMITED
36AABCA1941J1ZV,AMIT CAPACITORS LTD
36AAFCM2969J1Z1,MITTAL BATTERIES PVT LTD
36AAWCS1055L1ZR,SURAJKIRAN SOLAR TECHNOLOGIES PRIVATE LIMITED
36AAACE1163H1ZZ,ELMOT ALTERNATORS  PVT LTD
36AAICC4330N1ZH,COSPOWER INDIA NEW ENERGY PRIVATE LIMITEDm
36AAFCH1030F1Z5, 
36AANCS6577L1ZF,STYRAX INSTRUMENTS INDIA PRIVATE LIMITED
36AADFT1744M1ZX,TRANSCON INDUSTRIES
36AAECP3550B1ZT,PLANET ENERGY TECHNOLOGIES PVT LTD
36AAGCS3523H2ZE,S R ADVANTECH SYSTEMS PVT LTD.
36AABCA7367G1ZM,ANNAPURNA ELECTRONICS AND SERVICES LTD
36AAACZ8801F1ZB,ZUKA POWER PRIVATE LIMITED
36AAJPY1958J1ZZ,ELECTRO CIRCUIT SYSTEMS
36AAJCS5361G1Z6,SLS POWER CORPORATION LIMITED
36AADCS9074Q1ZH,S L ELECTRICAL INDUSTRIES PVT  LTD
36AALCA1647B1ZZ,ACCORD POWER CONVERSION PRIVATE LIMITED
36AABCK6036G1ZO,KAKATIYA ENERGY SYSTEMS PRIVATE LIMITED
36DZHPK0503D2ZU,AMEENA SOLAR TECHNOLOGIES
36AAYCS6860P1Z2,SESOLA POWER PROJECTS PRIVATE LIMITED
36AEWPD3099L1ZR,M/S TECHNOCRATS KIOSK
36AAICA7380A1ZU,M/S ADITI SOLAR PRIVATE LIMITED
36ABLPG7045D1ZS,GROW CONTROLS
36AABCJ6625Q1Z1,M/S JAI RAJENDRA IMPEX PVT LTD
36AACCV1221H1ZP,VEDANG RADIO TECHNOLOGY PVT  LTD
36AABCG0251D1Z9,GOLKONDA ENGINEERING ENTERPRISES LIMITED
36AADCG6133E1ZW,GNG ELECTRONICS PRIVATE LIMITED
36AANCA4996R2ZH,ReNew Fazilka Solar Power Private Limited
36AAFCM7706D1ZL,MEDHA TRACTION  EQUIPMENT PRIVATE LIMITED
36AAICP1892L1ZV,PARAMPUJYA SOLAR ENERGY PRIVATE LIMITED
36AAACO2289A1ZQ,OBLUM ELECTRICAL INDUSTRIES PRIVATE LIMITED
36AAFCP1228H1ZL,M/S PHOENIX ELECTRICAL INSULATING MATERIALS COMPANY PVT LTD
36ADEFS3373F1Z1,SIEGER TECHNOLOGIES
36AAACK8360N1Z3,KANYAKA PARAMESHWARI ENGINEERING P LTD
37AACCT8358B1Z9,NVENT THERMAL INDIA PRIVATE LIMITED
37AABCB4680K1ZG,"BALAJI ENERGY PVT., LTD.,"
37AADCJ1985B1ZN,MOURYA AQUEX PRIVATE LIMITED
37AACCH9538H1Z9,QDIGI SERVICES LIMITED
37AAACI2799F1ZD,IREL (INDIA) LIMITED
37AAACU1901H1ZN,UNITED TELELINKS BANGALORE LIMITED
37AANCA8795Q1ZD,AARISH SOLAR POWER PRIVATE LIMITED
37AACCH5840G1ZM,M/S HETERO WIND POWER LIMITED
37AAPCA1267K1ZA,AIL DIXON TECHNOLOGIES PRIVATE LIMITED
37AACCO1430H1ZR,GREENKO ANANTAPUR WIND POWER PRIVATE LIMITED
37AAECA2190C1Z2,PANASONIC LIFE SOLUTIONS INDIA PRIVATE LIMITED
37AABCA7382H1ZJ,AVANTEL LIMITED
37AHXPK7007K1ZP,ATHARVA ASSOCIATES
37AAHCR2906G1ZE,BHARAT FIH LIMITED
37AAWCS3517K1ZO,SHREYAS RENEWABLE ENERGY PRIVATE LIMITED
37AASCS6238D2ZY,SWITCHGEAR MANUFACTURING COMPANY PRIVATE LIMITED
37AADCC7989C2ZB,MYTRAH ENERGY INDIA LIMITED
37AAIFG9224C1ZH,M/S GLOBAL ELECTRO MECHANICAL EQUIPMENTS
37AAECF0514F1Z3,FOXLINK INDIA ELECTRIC PRIVATE LIMITED
37AAACX1645B1ZN,XIAOMI TECHNOLOGY INDIA PVT LTD
37AAACV8814G2Z5,Meenakshi Energy Limited
37AATCS3466J1ZL,SEI MIHIR ENERGY PRIVATE LIMITED
37AABCH2426D1Z1,M/S HINDUJA NATIONAL POWER CORPORATION LIMITED
37AAICM0165B1ZT,MYTRAH VAYU KRISHNA PRIVATE LIMITED
37ACWFS0469D1ZO,SRI JESTA TRANSFO ELECTRICALS LLP
02AAACC0003E1ZX,COSMO FERRITES LTD.
02EABPS2418R1ZF,POWER STAR
02AAACB0223H1ZM,BCC FUBA (INDIA )LTD.
02AAFFH5010G1Z4,Home Appliance Co.
03ADDPK8859R1ZS,Star Electric Company
03AASCA7067L1Z6,AGS VISIONS PRIVATE LIMITED
05AAFCM7096L1ZY,M/S M A POWER TECHNOLOGIES PVT LTD
05AACCD9731G1ZR,DELTA ELECTRONICS INDIA PRIVATE LIMITED
06AAECJ7289B1ZI,JBM GREEN ENERGY SYSTEMS PRIVATE LIMITED
06BDRPS8880B1ZZ,MAHA MAI ENGINEERS
06AHKPS6142G1Z6,WELD POWER
06AABCH4705K1ZP,Huber Suhner Electronics Pvt Ltd
06AAAFV3196L1ZT,Vardhman Electrical Appliances
06AAACH2448G1ZV,EXICOM TELE SYSTEMS LIMITED
06AAACP0313L1ZS,PHOENIX CONTACT(I) PVT LTD
06AAACD4615K1ZT,DYANAMIC ENGINEERS LIMITED
06AAICA3221G1Z5,ACCORD AUTOMATION PVT. LTD.
06AAACU1272B1ZW,USHA AMORPHOUS METALS PRIVATE LIMITED
06AIAPR9647J1ZR,JAY KAY COMPUTER
06AAACM8040P1Z7,MALHOTRA CABLES PRIVATE LIMITED
06AABCH4308N1ZK,HORIZON GLOBAL LIMITED
06AAECN6113C1ZZ,NAMO EWASTE MANAGEMENT LTD.
06AAACB9454G1ZP,BLOWELL AUTO PVT. LTD.
06AAACE2169B1Z6,EAST WEST AUTOMATION TECH. PVT. LTD.
06AACCT1257H1ZI,Trisquare Switchgears Pvt. Ltd.
06AAACP0852E1ZV,Powercam Electricals Pvt. Ltd.
06AAECH0931J1ZS,HEXAGON GEOSYSTEMS INDIA PRIVATE LIMITED
06AACFU5749A2ZB,UNICEL CORPORATION
07AAIFR4433N1ZT,RALTRONICS MARKETING INDIA
07AAACC5358G1ZR,C I INFOTECH PVT LTD
07AAACU1717F1ZO,VANTAGE INTEGRATED SECURITY SOLUTIONS PVT LTD
07AXDPM9760B1ZG,GOVINDAM ELECTRICALS
07AAICA6111D1Z6,ARDAS TELE VENTURES PRIVATE LIMITED
07AAAFA2753N1ZF,ARIHANT ELECTRICALS
07AAAFM5641F1ZJ,MCB ELECTRO CONTROLS
07BOAPG4976A1Z8,SAVERA ENERGIES
07AATPS8634H1ZY,SWASTIK MARKETING COMPANY
07AAICS1063L1Z6,SUPREME AUDIOTRONICS PRIVATE LIMITED
07AGIPA9482A1ZL,AGGARWAL TRANSFORMERS
07AANPS6474P1ZL,NUTEK ESTABLISHMENTS
07ABACS6213R1ZY,ADANI SOLAR ENERGY KA NINE PRIVATE LIMITED
07AABFY7318Q1ZH,YY HARNESS CO
07AADCK7190D1ZK,K K SOFTWARE PRIVATE LIMITED
07AAACD9959J1Z4,DEUTEK CONTROLS (INDIA) LIMITED
07AADCB5311K1ZV,BODHITREE TECHNOLOGIES PRIVATE LIMITED
07AAAFA4564D1ZV,AHUJA RADIOS
07AAQCA2779M1ZX,ALCHEMIE COMMERCE PRIVATE LIMITED
07AAICK0590L1Z8,KUKREJA AUTO COMPONENTS PRIVATE LIMITED
07ABNPS6484Q1ZF,JUPITER ELECTRONICS & TELECOM SYSTEMS
07AAGCC4381F1ZQ,CLEAN SOLAR POWER (BHADLA) PRIVATE LIMITED
07AAJCA1397G1ZL,ATC CABLES PRIVATE LIMITED
07AABCN7433J1ZC,NTPC VIDYUT VYAPAR NIGAM LIMITED
07AAEFL3821C1ZS,LAPRA COMPANY (REGD)
07AAGPG1807P1ZL,AARSON TRADERS & CONTRACTOR
07AANCM1598D1Z8,M-CORE INDUSTRIES PRIVATE LIMITED
07AAYCS8983R1ZN,ADANI SOLAR ENERGY JODHPUR FOUR PRIVATE LIMITED
07AABCC4077F1ZU,Compuage Infocom Ltd
07AASCS5817Q1ZC,GIONEE INDIA PRIVATE LIMITED
07AAECG1493L1ZC,GLOBUS STEEL & POWER PRIVATE LIMITED
07ACCPT8647G1Z7,AGNI INSTRUMENTS
07AAOFR0462K1ZW,RELIABLE TECHNOLOGIES
07DDAPS0695R1ZQ,GURU ELECTRO CORPORATION
07AAFCN0253Q1Z6,NEXION AUTOMATION PRIVATE LIMITED
07AFJPC4481M1Z6,EVA ENGINEERING SERVICE
07AWKPS6285P1ZE,ADITYA INDUSTRIES
07AAEPJ4248D1Z0,JAIN WIRE PRODUCTS
07AABCM9045M1Z3,MKM TECHNOLOGIES PVT LTD
07AAECH4226L1ZI,Hyglow Industries Limited
07AABCL4570G1ZL,LAWATHERM FURNACE PRIVATE LIMITED
07AKZPK6212F1ZX,POWER ENTERPRISES
07AAACN0332P1ZH,COFORGE LIMITED
07AABCM9404A1ZX,MOTIF ELECTRIC LIMITED
07AALCS6945E1Z1,SIGMA FORGE PRIVATE LIMITED
07AAAFK3557G1ZG,KUDAMM CORPORATION
07AAACE0030H1ZC,Expo Thermocontrols Private Limited
07AAOFC8556B1ZB,CELLTEL INDIA
07AAHCC7197A1ZN,COMTECH DIGITRONICS PRIVATE LIMITED
07AABCS7156H1Z8,STJ ELECTRONICS PRIVATE LIMITED
07AAKPN3848F2ZH,C. LAL ELECTRICALS & MECHANICALS
07AAHCG1717A1Z5,GHODU INFOTECH PRIVATE LIMITED
07AAFCA9807M1Z9,AUREOLE ELECTRICALS & ELECTRONICS PRIVATE LIMITED
07AACCU2506J1ZG, 
07ACVPT4586B1Z0,M/s. SHREE VINAYAK COMPUTER
07AABCB5645E1ZX,BENTLEY SYSTEMS INDIA PVT. LTD.
07AMWPJ2394Q1ZZ,RAJ ENTERPRISES
07AACPC1755C2ZC,M S Chhabra and Company
07AAICA0978N1Z6,ACT 21 SOFTWARE PRIVATE LIMITED
07AAACN0568R1ZZ,NIKON SYSTEMS PVT. LTD.
07AAEPB2665G1Z1,PLATIMA CABLES INDUSTRIES
07AZQPN2727E1Z7,BHARAT ENTERPRISES
07AAAPY3202E1Z3,CEMCO ELECTRONICS
07AAGCG0528A1Z7,GAMMA MOBILE (INDIA) PRIVATE LIMITED
07AACCE2904N1ZM,ELECTRO DEVICES PVT LTD
07AAIPM1514B1ZA,NETWARE COMPUTERS
07ALYPS5654B1ZK,IMAGINE TECHNOLOGYS
07AABCL1679A1ZT,Limco Global Services Pvt Ltd
07AAJCP3109M1Z7,Proscend Communications India Private Limited
07AAECR4501L1ZE,RAO ELECTROMECHANICAL RELAYS PRIVATE LIMITED
07AANCA7548P1ZT,AAVRITII INTERCONNECT PRIVATE LIMITED
07AAACT0003H1Z0,TRUSOUND PVT. LTD.
07AAIFJ5885C1Z6,JESOA PRODUCTS INC
07AAQCS2225J1Z4,SAANVI ELECTRICALS PRIVATE LIMITED
07AAECG4143K1ZL,GSR INFOCOM PVT LTD.
07AAYFR5558A1ZS,RELAXO HI-TECH APPLIANCES
07AAFCG5884Q2ZP,GAUTAM SOLAR PRIVATE LIMITED
07AEIPJ0281J1ZI,SHREE JI PIPE & CABLE
07AAACW0997R1ZH,WINDSOR CABLE  PVT.LTD.
07AAQCA8680D1ZC,A.PAUL SOFTWARE SYSTEMS PRIVATE LIMITED
07AAACS0130J1ZS,STEFAB INDIA LIMITED
07AACCF3673K1ZF,TERRALIGHT SOLAR ENERGY PATLASI PRIVATE LIMITED
07AACCU7508G1ZB,Unitel Info Private Limited
07AASFR1767P1Z8,R S Corporation
07AAACK5817E1ZR,KOHLI CABLES PVT LTD
07AABCL3540Q1Z8,LANTRO TECHNOLOGY INDIA PRIVATE LIMITED
07AOAPJ0245A2ZR,SKY MOON IMPEX
07AAFCN0246D1ZW,NEXGEN INDUSTRIAL SOLUTIONS PRIVATE LIMITED
07AFTPG5151Q1ZR,GLOBAL TECHNOLOGIES
07AACCE6942Q1Z2,EXSOL ENERGY SYSTEMS PRIVATE LIMITED
07AALFT8565A1ZY,TANEJA GREAT INDUSTRIES LLP
07AABCI2236E2Z0,INDIGLOW AUTOMOBILE PRIVATE LIMITED.
07AJMPB5161E1ZH,S.K.INTERNATIONAL
07AAFCN1366C1ZR,NEXUS TELECOM PRIVATE LIMITED
07AAYCS7403G1ZX,SHIVKRIPA CABLES PRIVATE LIMITED
07AAFCT1468D1ZG,TERRA MOTORS INDIA PRIVATE LIMITED
07AALPM8419J1Z8,Sound Solutions
07AYQPS7193C1ZU,AKSHI ENTERPRISES
07ADDPJ6153F1ZR,SHRI BALAJI ENTERPRISES
07AABCT9761H1Z0,TELEMUNE SOFTWARE SOLUTIONS PVT LTD
07AAGCD1342P1ZH,DRONE POWER PRIVATE LIMITED
07AADCA6472A1Z1,Advance Panels & Switchgears Private Limited
07AALFS5726L1ZN,SURAJ CABLES
07AAACG2644R1Z9,GURU AMARDASS INTERNATIONAL PVT LTD
07AAGFP3968E1Z2,PRESTIGE CABLE INDUSTRIES
07AAFFL6818E1ZC,LORD KRISHNA INTERNATIONAL
07ABAFS0676F1ZA,SONOTEK CASSETTES CO
07AABCW8536H1Z2,WISDOM INNOVATIONS PRIVATE LIMITED
07AARFR6581L1ZB,R J Enterprises
07AAIPJ6599F1ZA,Revere Enterprises
07AAFPT9677B1ZA,SHIVAM ELECTRICALS
07ADWFS4340N1ZA,SHREE SIDDHIVINAYAK ENTERPRISES
07AAACP2164R1Z1,Puri Electronics (P) Ltd
07AAHCK2079D1ZM,KDI POWER PRIVATE LIMITED
07AABCP2464K1ZB,POWER BUILD LTD
07AAOPJ7852P1ZT,ARIHANT PLASTICS
07AABCB8025C1Z5,BANSAL TRANSFORMERS PVT LTD
07ALBPP5923H1Z2,MALIK CHAND KRISHAN LAL
07AAACK0711H1Z2,KAMAL ENVIROTECH PRIVATE LIMITED
07AAACI8429A1ZV,INSPIRED TECHNOLOGIES PRIVATE LIMITED
07AAAFE2139G1ZU,ELCON (INDIA)
07AAJCA2840A1Z7,Aerons (India) Exim Pvt. Ltd.
07AAECP4330R1Z1,SISL Infotech Private Limited
07AAHCG0345E1ZZ,GOPOWER ELECTECH PRIVATE LIMITED
07AAFCE7305Q1Z8,ESSKAY WIRE & CABLE PRIVATE LIMITED
07AAACN2751J1ZI,NETCO CABLE INDUSTRIES (P) LTD
07AACCJ8842Q1ZU,JASTECH SYSTEMS PVT. LTD.
07AAACC3585D1ZW,CHAMPION COMPUTERS PRIVATE LIMITED
07AAOFV9396A1ZM,V.R ELECTROVISION
07AAAFQ2587N1ZR,QUALITY CONNECTIONS
07AAJCS4222L1Z6,SEN AND PANDIT VOLTAGE CONTROL PRIVATE LIMITED
07AKUPB8097J1ZF,Speedo India
07AIVPA3811C1ZM,DONUT TECHNOLOGIES
07AAECA9973H1ZA,ANDA TELECOM PRIVATE LIMITED
07AAACC0909K2ZU,C & S ELECTRIC LIMITED
07AAGCA1040D1ZE,ASES SECURITY PVT. LTD.
07ABACS6868G1Z0,ADANI RENEWABLE ENERGY HOLDING EIGHTEEN PRIVATE LIMITED
07BASPS2446H1Z8,V.A.T. TRADING AND COMPANY
07AAACK0849A1Z1,KHOKHAR ELECTRICALS PRIVATE LIMITED
07AAHFJ8475F1Z1,JAGAT INDUSTRIES
07AAFCC9389N1ZS,NETLINK ICT  PRIVATE LIMITED
07ABACS0651F1ZP,ADANI SOLAR ENERGY AP SEVEN PRIVATE LIMITED
07AAFCB4453L1ZI,BRILLIANT LED PRIVATE LIMITED
07AAFCR8606M1ZX,R.S.INFRASOLUTIONS PRIVATE LIMITED
07AAACF1881F1ZU,FUTURESOFT INDIA PRIVATE LIMITED
07AADCL4388C1ZJ,LFC AUTO PRIVATE LIMITED
07AAACT0853D1ZQ,TRUSINE ELECTRONICS PRIVATE LIMITED
07AAHCV8922G1Z1, 
07AAPFG7430H1Z7,GOODLUCK INDUSTRIES
07AAECT6502D1ZO,TECHNICS INFOSOLUTIONS PRIVATE LIMITED
07AGTPG7295G1ZT,A.B.S. ENTERPRISES
07AAFFI6486D1Z9,INDO SOLAR SYSTEMS LLP
07AAACN5770F1ZI,NORDSON INDIA PRIVATE LIMITED
07AABCR7343B1ZO,RISHA CONTROL ENGINEERS PVT LTD
07AVLPM9832E1Z9,LIZA TRADERS
07AABCY2902M1Z7,YATI INFOTECH SOLUTION PRIVATE LIMITED
07AGYPG3657M1ZL,Ravi Industries
07AAACS4374C1ZL,SHAKTI SHIVA MAGNETS PVT.LTD.
07AAQFV0098R1Z4,V.D. TECH
07AAACN5430E1ZV,Nancy Impex Pvt Ltd
07BDRPC7179P1ZM,J.V. TECHNOLOGIES
07AABCL5137D1ZU,LFC POWER CAB PRIVATE LIMITED
07AAGCG0983M1Z7,GENIUS PRESENTATION PRIVATE LIMITED
